CEU_72	NA06986	EUR
CEU_73	NA12718	EUR
CEU_74	NA10847	EUR
CEU_75	NA12287	EUR
CEU_76	NA12058	EUR
CEU_77	NA12400	EUR
CEU_78	NA12006	EUR
CEU_79	NA12762	EUR
CEU_80	NA12777	EUR
CEU_81	NA12144	EUR
CEU_82	NA12814	EUR
CEU_83	NA12045	EUR
CEU_84	NA12413	EUR
CEU_85	NA12717	EUR
CEU_86	NA12273	EUR
CEU_87	NA11933	EUR
CEU_88	NA12873	EUR
CEU_89	NA11932	EUR
CEU_90	NA07037	EUR
CEU_91	NA07056	EUR
CEU_92	NA12340	EUR
CEU_93	NA12750	EUR
CEU_94	NA07000	EUR
CEU_95	NA12827	EUR
CEU_96	NA11832	EUR
CEU_97	NA12828	EUR
CEU_98	NA12842	EUR
CEU_99	NA12414	EUR
TSI_1	NA20765	EUR
TSI_2	NA20809	EUR
TSI_3	NA20504	EUR
TSI_4	NA20768	EUR
TSI_5	NA20813	EUR
TSI_6	NA20532	EUR
TSI_7	NA20818	EUR
TSI_8	NA20511	EUR
TSI_9	NA20790	EUR
TSI_10	NA20512	EUR
TSI_11	NA20810	EUR
TSI_12	NA20527	EUR
TSI_13	NA20805	EUR
TSI_14	NA20772	EUR
TSI_15	NA20775	EUR
TSI_16	NA20783	EUR
TSI_17	NA20806	EUR
TSI_18	NA20796	EUR
TSI_19	NA20585	EUR
TSI_20	NA20822	EUR
TSI_21	NA20798	EUR
TSI_22	NA20752	EUR
TSI_23	NA20807	EUR
TSI_24	NA20531	EUR
TSI_25	NA20795	EUR
TSI_26	NA20589	EUR
TSI_27	NA20760	EUR
TSI_28	NA20518	EUR
TSI_29	NA20514	EUR
TSI_30	NA20771	EUR
TSI_31	NA20586	EUR
TSI_32	NA20533	EUR
TSI_33	NA20758	EUR
TSI_34	NA20762	EUR
TSI_35	NA20581	EUR
TSI_36	NA20759	EUR
TSI_37	NA20542	EUR
TSI_38	NA20767	EUR
TSI_39	NA20797	EUR
TSI_40	NA20530	EUR
TSI_41	NA20785	EUR
TSI_42	NA20778	EUR
TSI_43	NA20538	EUR
TSI_44	NA20519	EUR
TSI_45	NA20588	EUR
TSI_46	NA20510	EUR
TSI_47	NA20814	EUR
TSI_48	NA20539	EUR
TSI_49	NA20540	EUR
TSI_50	NA20769	EUR
TSI_51	NA20812	EUR
TSI_52	NA20522	EUR
TSI_53	NA20827	EUR
TSI_54	NA20774	EUR
